 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  80, NELEC =  80,   projectile: electron
 #  Kinetic energy = 3.67493E+01 a.u. = 1.00000E+03 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00 -0.00000E+00  0.00000E+00  2.41744E+06
   210  3.82865E-03 -7.79122E+01 -7.77081E+01 -2.03838E-01 -2.77846E-04 -0.00000E+00  3.45488E+05
   211  3.90730E-03 -7.78718E+01 -7.76633E+01 -2.08155E-01 -2.83554E-04 -0.00000E+00  3.38581E+05
   212  3.98754E-03 -7.78306E+01 -7.76178E+01 -2.12509E-01 -2.89377E-04 -0.00000E+00  3.31729E+05
   213  4.06940E-03 -7.77886E+01 -7.75714E+01 -2.16898E-01 -2.95317E-04 -0.00000E+00  3.24933E+05
   214  4.15292E-03 -7.77458E+01 -7.75242E+01 -2.21320E-01 -3.01378E-04 -0.00000E+00  3.18195E+05
   215  4.23812E-03 -7.77023E+01 -7.74762E+01 -2.25773E-01 -3.07562E-04 -0.00000E+00  3.11514E+05
   216  4.32506E-03 -7.76579E+01 -7.74273E+01 -2.30253E-01 -3.13870E-04 -0.00000E+00  3.04892E+05
   217  4.41374E-03 -7.76127E+01 -7.73776E+01 -2.34758E-01 -3.20307E-04 -0.00000E+00  2.98329E+05
   218  4.50423E-03 -7.75666E+01 -7.73270E+01 -2.39284E-01 -3.26873E-04 -0.00000E+00  2.91826E+05
   219  4.59654E-03 -7.75197E+01 -7.72755E+01 -2.43828E-01 -3.33572E-04 -0.00000E+00  2.85383E+05
   220  4.69072E-03 -7.74719E+01 -7.72231E+01 -2.48387E-01 -3.40406E-04 -0.00000E+00  2.79003E+05
   221  4.78680E-03 -7.74232E+01 -7.71698E+01 -2.52956E-01 -3.47379E-04 -0.00000E+00  2.72684E+05
   222  4.88483E-03 -7.73735E+01 -7.71156E+01 -2.57533E-01 -3.54493E-04 -0.00000E+00  2.66429E+05
   223  4.98484E-03 -7.73230E+01 -7.70605E+01 -2.62113E-01 -3.61751E-04 -0.00000E+00  2.60238E+05
   224  5.08687E-03 -7.72715E+01 -7.70044E+01 -2.66692E-01 -3.69155E-04 -0.00000E+00  2.54112E+05
   225  5.19097E-03 -7.72190E+01 -7.69473E+01 -2.71265E-01 -3.76709E-04 -0.00000E+00  2.48052E+05
   226  5.29717E-03 -7.71655E+01 -7.68893E+01 -2.75829E-01 -3.84416E-04 -0.00000E+00  2.42058E+05
   227  5.40551E-03 -7.71111E+01 -7.68303E+01 -2.80379E-01 -3.92279E-04 -0.00000E+00  2.36132E+05
   228  5.51605E-03 -7.70556E+01 -7.67703E+01 -2.84910E-01 -4.00301E-04 -0.00000E+00  2.30274E+05
   229  5.62883E-03 -7.69991E+01 -7.67093E+01 -2.89417E-01 -4.08485E-04 -0.00000E+00  2.24485E+05
   230  5.74388E-03 -7.69415E+01 -7.66472E+01 -2.93895E-01 -4.16834E-04 -0.00000E+00  2.18766E+05
   231  5.86126E-03 -7.68829E+01 -7.65841E+01 -2.98339E-01 -4.25352E-04 -0.00000E+00  2.13119E+05
   232  5.98102E-03 -7.68232E+01 -7.65200E+01 -3.02743E-01 -4.34043E-04 -0.00000E+00  2.07542E+05
   233  6.10319E-03 -7.67623E+01 -7.64548E+01 -3.07103E-01 -4.42909E-04 -0.00000E+00  2.02039E+05
   234  6.22784E-03 -7.67004E+01 -7.63885E+01 -3.11413E-01 -4.51955E-04 -0.00000E+00  1.96609E+05
   235  6.35501E-03 -7.66372E+01 -7.63211E+01 -3.15667E-01 -4.61183E-04 -0.00000E+00  1.91253E+05
   236  6.48474E-03 -7.65730E+01 -7.62526E+01 -3.19860E-01 -4.70598E-04 -0.00000E+00  1.85972E+05
   237  6.61711E-03 -7.65075E+01 -7.61830E+01 -3.23985E-01 -4.80203E-04 -0.00000E+00  1.80767E+05
   238  6.75214E-03 -7.64408E+01 -7.61123E+01 -3.28037E-01 -4.90003E-04 -0.00000E+00  1.75639E+05
   239  6.88991E-03 -7.63729E+01 -7.60404E+01 -3.32011E-01 -5.00001E-04 -0.00000E+00  1.70589E+05
   240  7.03046E-03 -7.63037E+01 -7.59673E+01 -3.35899E-01 -5.10201E-04 -0.00000E+00  1.65616E+05
   241  7.17386E-03 -7.62333E+01 -7.58931E+01 -3.39697E-01 -5.20607E-04 -0.00000E+00  1.60723E+05
   242  7.32015E-03 -7.61615E+01 -7.58176E+01 -3.43398E-01 -5.31223E-04 -0.00000E+00  1.55910E+05
   243  7.46941E-03 -7.60885E+01 -7.57410E+01 -3.46997E-01 -5.42054E-04 -0.00000E+00  1.51177E+05
   244  7.62168E-03 -7.60141E+01 -7.56631E+01 -3.50487E-01 -5.53104E-04 -0.00000E+00  1.46525E+05
   245  7.77702E-03 -7.59384E+01 -7.55840E+01 -3.53863E-01 -5.64378E-04 -0.00000E+00  1.41955E+05
   246  7.93551E-03 -7.58613E+01 -7.55036E+01 -3.57120E-01 -5.75879E-04 -0.00000E+00  1.37467E+05
   247  8.09720E-03 -7.57828E+01 -7.54220E+01 -3.60251E-01 -5.87613E-04 -0.00000E+00  1.33063E+05
   248  8.26217E-03 -7.57029E+01 -7.53391E+01 -3.63252E-01 -5.99584E-04 -0.00000E+00  1.28742E+05
   249  8.43046E-03 -7.56216E+01 -7.52549E+01 -3.66117E-01 -6.11797E-04 -0.00000E+00  1.24505E+05
   250  8.60216E-03 -7.55388E+01 -7.51693E+01 -3.68841E-01 -6.24256E-04 -0.00000E+00  1.20353E+05
   251  8.77733E-03 -7.54545E+01 -7.50825E+01 -3.71419E-01 -6.36968E-04 -0.00000E+00  1.16286E+05
   252  8.95604E-03 -7.53687E+01 -7.49942E+01 -3.73848E-01 -6.49937E-04 -0.00000E+00  1.12304E+05
   253  9.13836E-03 -7.52814E+01 -7.49046E+01 -3.76122E-01 -6.63168E-04 -0.00000E+00  1.08408E+05
   254  9.32437E-03 -7.51926E+01 -7.48137E+01 -3.78238E-01 -6.76666E-04 -0.00000E+00  1.04598E+05
   255  9.51413E-03 -7.51022E+01 -7.47213E+01 -3.80192E-01 -6.90437E-04 -0.00000E+00  1.00875E+05
   256  9.70774E-03 -7.50102E+01 -7.46275E+01 -3.81981E-01 -7.04486E-04 -0.00000E+00  9.72378E+04
   257  9.90525E-03 -7.49166E+01 -7.45323E+01 -3.83603E-01 -7.18819E-04 -0.00000E+00  9.36877E+04
   258  1.01068E-02 -7.48214E+01 -7.44356E+01 -3.85056E-01 -7.33442E-04 -0.00000E+00  9.02243E+04
   259  1.03123E-02 -7.47245E+01 -7.43374E+01 -3.86336E-01 -7.48361E-04 -0.00000E+00  8.68478E+04
   260  1.05221E-02 -7.46260E+01 -7.42378E+01 -3.87445E-01 -7.63581E-04 -0.00000E+00  8.35582E+04
   261  1.07361E-02 -7.45257E+01 -7.41366E+01 -3.88380E-01 -7.79108E-04 -0.00000E+00  8.03553E+04
   262  1.09543E-02 -7.44238E+01 -7.40339E+01 -3.89142E-01 -7.94949E-04 -0.00000E+00  7.72391E+04
   263  1.11771E-02 -7.43202E+01 -7.39296E+01 -3.89731E-01 -8.11111E-04 -0.00000E+00  7.42092E+04
   264  1.14043E-02 -7.42148E+01 -7.38238E+01 -3.90150E-01 -8.27599E-04 -0.00000E+00  7.12656E+04
   265  1.16361E-02 -7.41076E+01 -7.37164E+01 -3.90399E-01 -8.44420E-04 -0.00000E+00  6.84077E+04
   266  1.18726E-02 -7.39987E+01 -7.36073E+01 -3.90482E-01 -8.61581E-04 -0.00000E+00  6.56352E+04
   267  1.21138E-02 -7.38879E+01 -7.34966E+01 -3.90403E-01 -8.79089E-04 -0.00000E+00  6.29477E+04
   268  1.23600E-02 -7.37754E+01 -7.33843E+01 -3.90165E-01 -8.96950E-04 -0.00000E+00  6.03446E+04
   269  1.26111E-02 -7.36610E+01 -7.32703E+01 -3.89775E-01 -9.15172E-04 -0.00000E+00  5.78253E+04
   270  1.28673E-02 -7.35447E+01 -7.31545E+01 -3.89237E-01 -9.33763E-04 -0.00000E+00  5.53891E+04
   271  1.31286E-02 -7.34266E+01 -7.30371E+01 -3.88560E-01 -9.52729E-04 -0.00000E+00  5.30352E+04
   272  1.33953E-02 -7.33066E+01 -7.29178E+01 -3.87751E-01 -9.72078E-04 -0.00000E+00  5.07628E+04
   273  1.36673E-02 -7.31846E+01 -7.27968E+01 -3.86818E-01 -9.91818E-04 -0.00000E+00  4.85711E+04
   274  1.39448E-02 -7.30608E+01 -7.26740E+01 -3.85772E-01 -1.01196E-03 -0.00000E+00  4.64591E+04
   275  1.42280E-02 -7.29350E+01 -7.25493E+01 -3.84622E-01 -1.03250E-03 -0.00000E+00  4.44257E+04
   276  1.45168E-02 -7.28073E+01 -7.24228E+01 -3.83381E-01 -1.05346E-03 -0.00000E+00  4.24698E+04
   277  1.48115E-02 -7.26776E+01 -7.22944E+01 -3.82061E-01 -1.07485E-03 -0.00000E+00  4.05903E+04
   278  1.51121E-02 -7.25459E+01 -7.21641E+01 -3.80676E-01 -1.09666E-03 -0.00000E+00  3.87859E+04
   279  1.54189E-02 -7.24122E+01 -7.20318E+01 -3.79238E-01 -1.11892E-03 -0.00000E+00  3.70553E+04
   280  1.57318E-02 -7.22765E+01 -7.18976E+01 -3.77764E-01 -1.14162E-03 -0.00000E+00  3.53972E+04
   281  1.60510E-02 -7.21388E+01 -7.17613E+01 -3.76269E-01 -1.16479E-03 -0.00000E+00  3.38101E+04
   282  1.63767E-02 -7.19990E+01 -7.16230E+01 -3.74770E-01 -1.18842E-03 -0.00000E+00  3.22924E+04
   283  1.67089E-02 -7.18572E+01 -7.14827E+01 -3.73284E-01 -1.21253E-03 -0.00000E+00  3.08428E+04
   284  1.70479E-02 -7.17133E+01 -7.13402E+01 -3.71829E-01 -1.23713E-03 -0.00000E+00  2.94595E+04
   285  1.73937E-02 -7.15673E+01 -7.11956E+01 -3.70424E-01 -1.26222E-03 -0.00000E+00  2.81408E+04
   286  1.77465E-02 -7.14193E+01 -7.10489E+01 -3.69087E-01 -1.28782E-03 -0.00000E+00  2.68852E+04
   287  1.81064E-02 -7.12691E+01 -7.09000E+01 -3.67840E-01 -1.31393E-03 -0.00000E+00  2.56908E+04
   288  1.84736E-02 -7.11168E+01 -7.07488E+01 -3.66701E-01 -1.34058E-03 -0.00000E+00  2.45558E+04
   289  1.88482E-02 -7.09624E+01 -7.05954E+01 -3.65691E-01 -1.36776E-03 -0.00000E+00  2.34784E+04
   290  1.92304E-02 -7.08059E+01 -7.04397E+01 -3.64831E-01 -1.39549E-03 -0.00000E+00  2.24566E+04
   291  1.96202E-02 -7.06472E+01 -7.02816E+01 -3.64140E-01 -1.42378E-03 -0.00000E+00  2.14887E+04
   292  2.00180E-02 -7.04863E+01 -7.01212E+01 -3.63640E-01 -1.45264E-03 -0.00000E+00  2.05726E+04
   293  2.04238E-02 -7.03232E+01 -6.99584E+01 -3.63351E-01 -1.48208E-03 -0.00000E+00  1.97065E+04
   294  2.08377E-02 -7.01580E+01 -6.97932E+01 -3.63292E-01 -1.51212E-03 -2.98133E-06  1.88882E+04
   295  2.12601E-02 -6.99905E+01 -6.96255E+01 -3.63483E-01 -1.54276E-03 -2.64499E-05  1.81159E+04
   296  2.16909E-02 -6.98208E+01 -6.94553E+01 -3.63943E-01 -1.57402E-03 -6.73958E-05  1.73875E+04
   297  2.21305E-02 -6.96489E+01 -6.92826E+01 -3.64689E-01 -1.60592E-03 -1.19305E-04  1.67010E+04
   298  2.25789E-02 -6.94747E+01 -6.91073E+01 -3.65740E-01 -1.63845E-03 -1.76329E-04  1.60544E+04
   299  2.30364E-02 -6.92982E+01 -6.89294E+01 -3.67111E-01 -1.67164E-03 -2.33327E-04  1.54458E+04
   300  2.35031E-02 -6.91194E+01 -6.87489E+01 -3.68816E-01 -1.70551E-03 -2.85907E-04  1.48730E+04
   301  2.39792E-02 -6.89384E+01 -6.85658E+01 -3.70870E-01 -1.74005E-03 -3.30462E-04  1.43342E+04
   302  2.44649E-02 -6.87550E+01 -6.83799E+01 -3.73282E-01 -1.77529E-03 -3.64197E-04  1.38274E+04
   303  2.49604E-02 -6.85692E+01 -6.81914E+01 -3.76065E-01 -1.81124E-03 -3.85148E-04  1.33507E+04
   304  2.54660E-02 -6.83811E+01 -6.80001E+01 -3.79225E-01 -1.84792E-03 -3.92203E-04  1.29021E+04
   305  2.59817E-02 -6.81906E+01 -6.78060E+01 -3.82768E-01 -1.88534E-03 -3.85092E-04  1.24798E+04
   306  2.65078E-02 -6.79977E+01 -6.76091E+01 -3.86697E-01 -1.92351E-03 -3.64374E-04  1.20820E+04
   307  2.70446E-02 -6.78024E+01 -6.74094E+01 -3.91015E-01 -1.96245E-03 -3.31409E-04  1.17069E+04
   308  2.75922E-02 -6.76046E+01 -6.72069E+01 -3.95719E-01 -2.00218E-03 -2.88313E-04  1.13528E+04
   309  2.81508E-02 -6.74043E+01 -6.70015E+01 -4.00806E-01 -2.04270E-03 -2.37889E-04  1.10179E+04
   310  2.87207E-02 -6.72015E+01 -6.67932E+01 -4.06268E-01 -2.08405E-03 -1.83546E-04  1.07008E+04
   311  2.93020E-02 -6.69962E+01 -6.65820E+01 -4.12097E-01 -2.12622E-03 -1.29192E-04  1.03997E+04
   312  2.98951E-02 -6.67883E+01 -6.63678E+01 -4.18278E-01 -2.16925E-03 -7.91144E-05  1.01133E+04
   313  3.05002E-02 -6.65778E+01 -6.61508E+01 -4.24798E-01 -2.21314E-03 -3.78369E-05  9.84011E+03
   314  3.11175E-02 -6.63646E+01 -6.59307E+01 -4.31636E-01 -2.25792E-03 -9.96082E-06  9.57875E+03
   315  3.17472E-02 -6.61488E+01 -6.57077E+01 -4.38772E-01 -2.30360E-03 -0.00000E+00  9.32796E+03
   316  3.23896E-02 -6.59303E+01 -6.54818E+01 -4.46181E-01 -2.35020E-03 -0.00000E+00  9.08654E+03
   317  3.30449E-02 -6.57090E+01 -6.52528E+01 -4.53834E-01 -2.39774E-03 -0.00000E+00  8.85335E+03
   318  3.37135E-02 -6.54850E+01 -6.50209E+01 -4.61701E-01 -2.44624E-03 -0.00000E+00  8.62735E+03
   319  3.43955E-02 -6.52582E+01 -6.47859E+01 -4.69749E-01 -2.49571E-03 -0.00000E+00  8.40757E+03
   320  3.50913E-02 -6.50285E+01 -6.45480E+01 -4.77942E-01 -2.54618E-03 -0.00000E+00  8.19313E+03
   321  3.58011E-02 -6.47959E+01 -6.43071E+01 -4.86241E-01 -2.59767E-03 -0.00000E+00  7.98321E+03
   322  3.65252E-02 -6.45604E+01 -6.40632E+01 -4.94605E-01 -2.65019E-03 -0.00000E+00  7.77709E+03
   323  3.72639E-02 -6.43220E+01 -6.38163E+01 -5.02991E-01 -2.70377E-03 -0.00000E+00  7.57413E+03
   324  3.80175E-02 -6.40805E+01 -6.35664E+01 -5.11355E-01 -2.75843E-03 -0.00000E+00  7.37375E+03
   325  3.87863E-02 -6.38360E+01 -6.33135E+01 -5.19650E-01 -2.81419E-03 -0.00000E+00  7.17549E+03
   326  3.95706E-02 -6.35884E+01 -6.30577E+01 -5.27830E-01 -2.87107E-03 -0.00000E+00  6.97891E+03
   327  4.03706E-02 -6.33377E+01 -6.27989E+01 -5.35845E-01 -2.92909E-03 -0.00000E+00  6.78369E+03
   328  4.11868E-02 -6.30839E+01 -6.25372E+01 -5.43647E-01 -2.98828E-03 -0.00000E+00  6.58957E+03
   329  4.20194E-02 -6.28268E+01 -6.22726E+01 -5.51189E-01 -3.04867E-03 -0.00000E+00  6.39634E+03
   330  4.28688E-02 -6.25666E+01 -6.20050E+01 -5.58423E-01 -3.11026E-03 -0.00000E+00  6.20387E+03
   331  4.37352E-02 -6.23031E+01 -6.17346E+01 -5.65301E-01 -3.17310E-03 -0.00000E+00  6.01211E+03
   332  4.46192E-02 -6.20362E+01 -6.14612E+01 -5.71778E-01 -3.23719E-03 -0.00000E+00  5.82103E+03
   333  4.55209E-02 -6.17661E+01 -6.11850E+01 -5.77813E-01 -3.30258E-03 -0.00000E+00  5.63068E+03
   334  4.64407E-02 -6.14926E+01 -6.09059E+01 -5.83363E-01 -3.36928E-03 -0.00000E+00  5.44116E+03
   335  4.73791E-02 -6.12158E+01 -6.06240E+01 -5.88391E-01 -3.43732E-03 -0.00000E+00  5.25260E+03
   336  4.83364E-02 -6.09356E+01 -6.03392E+01 -5.92864E-01 -3.50673E-03 -0.00000E+00  5.06518E+03
   337  4.93129E-02 -6.06519E+01 -6.00516E+01 -5.96753E-01 -3.57753E-03 -0.00000E+00  4.87912E+03
   338  5.03091E-02 -6.03649E+01 -5.97612E+01 -6.00031E-01 -3.64975E-03 -0.00000E+00  4.69466E+03
   339  5.13253E-02 -6.00744E+01 -5.94680E+01 -6.02681E-01 -3.72342E-03 -0.00000E+00  4.51208E+03
   340  5.23620E-02 -5.97804E+01 -5.91719E+01 -6.04687E-01 -3.79858E-03 -0.00000E+00  4.33165E+03
   341  5.34195E-02 -5.94830E+01 -5.88731E+01 -6.06041E-01 -3.87524E-03 -0.00000E+00  4.15369E+03
   342  5.44982E-02 -5.91822E+01 -5.85715E+01 -6.06744E-01 -3.95344E-03 -0.00000E+00  3.97852E+03
   343  5.55987E-02 -5.88779E+01 -5.82671E+01 -6.06799E-01 -4.03320E-03 -0.00000E+00  3.80644E+03
   344  5.67213E-02 -5.85702E+01 -5.79598E+01 -6.06220E-01 -4.11457E-03 -0.00000E+00  3.63779E+03
   345  5.78665E-02 -5.82590E+01 -5.76498E+01 -6.05027E-01 -4.19757E-03 -0.00000E+00  3.47287E+03
   346  5.90347E-02 -5.79445E+01 -5.73370E+01 -6.03247E-01 -4.28223E-03 -0.00000E+00  3.31201E+03
   347  6.02263E-02 -5.76265E+01 -5.70213E+01 -6.00916E-01 -4.36859E-03 -0.00000E+00  3.15548E+03
   348  6.14419E-02 -5.73053E+01 -5.67027E+01 -5.98076E-01 -4.45668E-03 -0.00000E+00  3.00357E+03
   349  6.26820E-02 -5.69806E+01 -5.63813E+01 -5.94776E-01 -4.54654E-03 -0.00000E+00  2.85654E+03
   350  6.39469E-02 -5.66527E+01 -5.60570E+01 -5.91075E-01 -4.63819E-03 -0.00000E+00  2.71462E+03
   351  6.52373E-02 -5.63216E+01 -5.57298E+01 -5.87037E-01 -4.73168E-03 -0.00000E+00  2.57801E+03
   352  6.65535E-02 -5.59872E+01 -5.53996E+01 -5.82731E-01 -4.82704E-03 -4.12404E-05  2.44690E+03
   353  6.78962E-02 -5.56496E+01 -5.50665E+01 -5.78234E-01 -4.92431E-03 -1.60198E-04  2.32142E+03
   354  6.92659E-02 -5.53090E+01 -5.47303E+01 -5.73627E-01 -5.02353E-03 -3.55369E-04  2.20170E+03
   355  7.06631E-02 -5.49653E+01 -5.43911E+01 -5.68997E-01 -5.12472E-03 -6.22502E-04  2.08782E+03
   356  7.20883E-02 -5.46185E+01 -5.40489E+01 -5.64433E-01 -5.22795E-03 -9.54674E-04  1.97981E+03
   357  7.35421E-02 -5.42688E+01 -5.37035E+01 -5.60026E-01 -5.33323E-03 -1.34249E-03  1.87769E+03
   358  7.50250E-02 -5.39162E+01 -5.33549E+01 -5.55870E-01 -5.44062E-03 -1.77435E-03  1.78143E+03
   359  7.65377E-02 -5.35608E+01 -5.30032E+01 -5.52059E-01 -5.55015E-03 -2.23685E-03  1.69098E+03
   360  7.80808E-02 -5.32026E+01 -5.26482E+01 -5.48685E-01 -5.66187E-03 -2.71520E-03  1.60623E+03
   361  7.96548E-02 -5.28416E+01 -5.22900E+01 -5.45839E-01 -5.77582E-03 -3.19378E-03  1.52707E+03
   362  8.12604E-02 -5.24780E+01 -5.19285E+01 -5.43607E-01 -5.89205E-03 -3.65664E-03  1.45334E+03
   363  8.28982E-02 -5.21118E+01 -5.15637E+01 -5.42069E-01 -6.01059E-03 -4.08817E-03  1.38485E+03
   364  8.45687E-02 -5.17431E+01 -5.11956E+01 -5.41303E-01 -6.13149E-03 -4.47366E-03  1.32139E+03
   365  8.62728E-02 -5.13718E+01 -5.08242E+01 -5.41373E-01 -6.25481E-03 -4.79985E-03  1.26272E+03
   366  8.80110E-02 -5.09981E+01 -5.04494E+01 -5.42339E-01 -6.38058E-03 -5.05554E-03  1.20859E+03
   367  8.97840E-02 -5.06220E+01 -5.00712E+01 -5.44248E-01 -6.50885E-03 -5.23206E-03  1.15873E+03
   368  9.15926E-02 -5.02435E+01 -4.96897E+01 -5.47134E-01 -6.63968E-03 -5.32361E-03  1.11285E+03
   369  9.34373E-02 -4.98627E+01 -4.93049E+01 -5.51020E-01 -6.77310E-03 -5.32757E-03  1.07065E+03
   370  9.53190E-02 -4.94796E+01 -4.89168E+01 -5.55916E-01 -6.90919E-03 -5.24462E-03  1.03182E+03
   371  9.72384E-02 -4.90943E+01 -4.85254E+01 -5.61814E-01 -7.04797E-03 -5.07874E-03  9.96054E+02
   372  9.91961E-02 -4.87068E+01 -4.81309E+01 -5.68693E-01 -7.18951E-03 -4.83703E-03  9.63038E+02
   373  1.01193E-01 -4.83170E+01 -4.77331E+01 -5.76517E-01 -7.33386E-03 -4.52940E-03  9.32464E+02
   374  1.03230E-01 -4.79250E+01 -4.73323E+01 -5.85231E-01 -7.48108E-03 -4.16805E-03  9.04029E+02
   375  1.05307E-01 -4.75309E+01 -4.69285E+01 -5.94767E-01 -7.63121E-03 -3.76693E-03  8.77439E+02
   376  1.07427E-01 -4.71346E+01 -4.65218E+01 -6.05040E-01 -7.78432E-03 -3.34098E-03  8.52411E+02
   377  1.09588E-01 -4.67361E+01 -4.61122E+01 -6.15950E-01 -7.94046E-03 -2.90538E-03  8.28677E+02
   378  1.11793E-01 -4.63355E+01 -4.57000E+01 -6.27382E-01 -8.09970E-03 -2.47479E-03  8.05986E+02
   379  1.14041E-01 -4.59327E+01 -4.52852E+01 -6.39210E-01 -8.26208E-03 -2.06253E-03  7.84105E+02
   380  1.16335E-01 -4.55277E+01 -4.48680E+01 -6.51294E-01 -8.42767E-03 -1.68000E-03  7.62823E+02
   381  1.18675E-01 -4.51206E+01 -4.44485E+01 -6.63485E-01 -8.59653E-03 -1.33606E-03  7.41948E+02
   382  1.21061E-01 -4.47112E+01 -4.40268E+01 -6.75627E-01 -8.76873E-03 -1.03673E-03  7.21315E+02
   383  1.23494E-01 -4.42997E+01 -4.36032E+01 -6.87556E-01 -8.94432E-03 -7.84990E-04  7.00780E+02
   384  1.25977E-01 -4.38860E+01 -4.31778E+01 -6.99106E-01 -9.12337E-03 -5.80925E-04  6.80224E+02
   385  1.28509E-01 -4.34701E+01 -4.27507E+01 -7.10107E-01 -9.30595E-03 -4.22016E-04  6.59552E+02
   386  1.31091E-01 -4.30520E+01 -4.23221E+01 -7.20395E-01 -9.49212E-03 -3.03711E-04  6.38692E+02
   387  1.33725E-01 -4.26317E+01 -4.18922E+01 -7.29807E-01 -9.68196E-03 -2.20170E-04  6.17596E+02
   388  1.36411E-01 -4.22092E+01 -4.14612E+01 -7.38188E-01 -9.87552E-03 -1.65185E-04  5.96238E+02
   389  1.39151E-01 -4.17846E+01 -4.10291E+01 -7.45393E-01 -1.00729E-02 -1.33160E-04  5.74612E+02
   390  1.41945E-01 -4.13578E+01 -4.05962E+01 -7.51290E-01 -1.02741E-02 -1.20113E-04  5.52732E+02
   391  1.44795E-01 -4.09289E+01 -4.01627E+01 -7.55762E-01 -1.04793E-02 -1.24600E-04  5.30629E+02
   392  1.47702E-01 -4.04980E+01 -3.97286E+01 -7.58711E-01 -1.06885E-02 -1.48485E-04  5.08349E+02
   393  1.50666E-01 -4.00650E+01 -3.92940E+01 -7.60058E-01 -1.09018E-02 -1.97488E-04  4.85954E+02
   394  1.53690E-01 -3.96300E+01 -3.88592E+01 -7.59748E-01 -1.11192E-02 -2.81445E-04  4.63515E+02
   395  1.56773E-01 -3.91932E+01 -3.84241E+01 -7.57748E-01 -1.13409E-02 -4.14249E-04  4.41111E+02
   396  1.59918E-01 -3.87545E+01 -3.79888E+01 -7.54052E-01 -1.15669E-02 -6.13460E-04  4.18831E+02
   397  1.63126E-01 -3.83140E+01 -3.75535E+01 -7.48681E-01 -1.17973E-02 -8.99575E-04  3.96766E+02
   398  1.66397E-01 -3.78719E+01 -3.71182E+01 -7.41683E-01 -1.20322E-02 -1.29501E-03  3.75010E+02
   399  1.69733E-01 -3.74283E+01 -3.66829E+01 -7.33133E-01 -1.22716E-02 -1.82287E-03  3.53657E+02
   400  1.73135E-01 -3.69832E+01 -3.62476E+01 -7.23133E-01 -1.25157E-02 -2.50545E-03  3.32799E+02
   401  1.76605E-01 -3.65368E+01 -3.58122E+01 -7.11811E-01 -1.27645E-02 -3.36281E-03  3.12525E+02
   402  1.80143E-01 -3.60892E+01 -3.53769E+01 -6.99320E-01 -1.30182E-02 -4.41118E-03  2.92918E+02
   403  1.83752E-01 -3.56405E+01 -3.49414E+01 -6.85835E-01 -1.32767E-02 -5.66151E-03  2.74053E+02
   404  1.87432E-01 -3.51909E+01 -3.45058E+01 -6.71553E-01 -1.35402E-02 -7.11825E-03  2.55998E+02
   405  1.91185E-01 -3.47405E+01 -3.40700E+01 -6.56687E-01 -1.38088E-02 -8.77825E-03  2.38811E+02
   406  1.95013E-01 -3.42894E+01 -3.36339E+01 -6.41464E-01 -1.40825E-02 -1.06301E-02  2.22541E+02
   407  1.98916E-01 -3.38379E+01 -3.31974E+01 -6.26121E-01 -1.43615E-02 -1.26538E-02  2.07224E+02
   408  2.02896E-01 -3.33859E+01 -3.27603E+01 -6.10901E-01 -1.46459E-02 -1.48208E-02  1.92888E+02
   409  2.06955E-01 -3.29337E+01 -3.23227E+01 -5.96051E-01 -1.49356E-02 -1.70947E-02  1.79546E+02
   410  2.11095E-01 -3.24814E+01 -3.18843E+01 -5.81813E-01 -1.52309E-02 -1.94319E-02  1.67203E+02
   411  2.15316E-01 -3.20291E+01 -3.14451E+01 -5.68421E-01 -1.55319E-02 -2.17834E-02  1.55852E+02
   412  2.19620E-01 -3.15769E+01 -3.10050E+01 -5.56100E-01 -1.58385E-02 -2.40965E-02  1.45476E+02
   413  2.24009E-01 -3.11250E+01 -3.05638E+01 -5.45054E-01 -1.61510E-02 -2.63167E-02  1.36048E+02
   414  2.28485E-01 -3.06735E+01 -3.01216E+01 -5.35471E-01 -1.64694E-02 -2.83901E-02  1.27533E+02
   415  2.33049E-01 -3.02224E+01 -2.96781E+01 -5.27511E-01 -1.67938E-02 -3.02658E-02  1.19888E+02
   416  2.37703E-01 -2.97719E+01 -2.92335E+01 -5.21306E-01 -1.71243E-02 -3.18982E-02  1.13063E+02
   417  2.42449E-01 -2.93221E+01 -2.87876E+01 -5.16956E-01 -1.74611E-02 -3.32495E-02  1.07001E+02
   418  2.47288E-01 -2.88729E+01 -2.83406E+01 -5.14530E-01 -1.78041E-02 -3.42909E-02  1.01645E+02
   419  2.52223E-01 -2.84245E+01 -2.78923E+01 -5.14056E-01 -1.81536E-02 -3.50050E-02  9.69291E+01
   420  2.57254E-01 -2.79770E+01 -2.74430E+01 -5.15528E-01 -1.85096E-02 -3.53863E-02  9.27899E+01
   421  2.62384E-01 -2.75304E+01 -2.69926E+01 -5.18902E-01 -1.88722E-02 -3.54409E-02  8.91610E+01
   422  2.67615E-01 -2.70847E+01 -2.65414E+01 -5.24097E-01 -1.92416E-02 -3.51872E-02  8.59768E+01
   423  2.72949E-01 -2.66400E+01 -2.60894E+01 -5.30996E-01 -1.96178E-02 -3.46533E-02  8.31729E+01
   424  2.78387E-01 -2.61964E+01 -2.56370E+01 -5.39447E-01 -2.00009E-02 -3.38762E-02  8.06870E+01
